Transaction Date,Ticker,Executive,Executive Title,Security Type,Acquisition or Disposal,Shares,Share Price
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2691.4
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,133.0,2746.2956
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2704.444
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2706.0125
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2707.02
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,447.0,2707.9646
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2709.31
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2710.3706
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2711.8233
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,622.0,2712.541
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,797.0,2714.2812
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,928.0,2715.3505
2021-08-19,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2725.926
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2709.1
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2716.485
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,100.0,2717.29
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,49.0,2721.36
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2724.04
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,600.0,2725.375
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,700.0,2726.7786
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2728.152
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,700.0,2729.2595
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1100.0,2730.6745
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,304.0,2731.7222
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1600.0,2733.2569
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1601.0,2734.3105
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,2045.0,2735.3257
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1495.0,2736.328
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,700.0,2737.5119
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2738.7433
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,100.0,2741.93
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class B Common Stock,D,13889.0,0.0
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class A Common Stock,D,175.0,2730.0
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,125.0,2730.186
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,200.0,2739.65
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2742.6
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2743.7
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2745.2
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2747.06
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,200.0,2748.175
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2749.24
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,95.0,2707.9474
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2710.9533
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2713.19
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2715.5267
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2719.74
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2753.3
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,300.0,2755.3633
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,400.0,2756.2075
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,400.0,2757.75
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,300.0,2759.1233
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,200.0,2760.095
2021-08-18,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,100.0,2760.96
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,19.0,2729.08
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,500.0,2730.676
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,100.0,2733.7857
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,400.0,2746.675
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,500.0,2750.198
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,500.0,2752.578
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,700.0,2753.8687
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,1000.0,2757.502
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,1300.0,2758.3031
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,1300.0,2759.3577
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,800.0,2760.3525
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2761.9
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2732.02
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,400.0,2735.265
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2737.015
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,300.0,2739.6833
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2741.025
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,600.0,2742.445
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,300.0,2743.8933
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,100.0,2745.2
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,800.0,2748.0625
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,470.0,2749.2755
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,1000.0,2755.146
2021-08-18,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,2000.0,2756.1635
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,600.0,2759.665
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,39.0,2725.5244
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,200.0,2739.595
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2738.1433
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,700.0,2737.2929
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,594.0,2735.9647
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,900.0,2734.8933
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1295.0,2732.8061
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1300.0,2731.3262
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1746.0,2730.1769
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1704.0,2729.2415
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1311.0,2728.2811
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,800.0,2726.9587
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1000.0,2733.793
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,762.0,2758.9117
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2760.6
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2740.71
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2742.21
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,200.0,2743.29
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2744.5633
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,200.0,2747.01
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2748.2
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,100.0,2749.05
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,100.0,2752.93
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class B Common Stock,D,13889.0,0.0
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,700.0,2748.345
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2749.6003
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,406.0,2750.9944
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1100.0,2751.8527
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1183.0,2752.9123
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1848.0,2754.38
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1807.0,2755.5117
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1582.0,2756.2669
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1001.0,2757.4712
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2762.14
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2764.2833
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2766.83
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,600.0,2767.9667
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2769.36
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2770.665
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2771.665
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2773.355
2021-08-11,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2774.965
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,200.0,2750.63
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2749.1333
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2748.028
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2747.066
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,199.0,2746.343
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1302.0,2745.0868
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,900.0,2743.8833
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,700.0,2743.0257
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,600.0,2741.7383
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2740.19
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2739.544
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,977.0,2738.3633
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2737.05
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,796.0,2736.1427
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1297.0,2734.9004
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,900.0,2733.7089
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,900.0,2732.6811
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,700.0,2730.2557
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,100.0,2727.71
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2768.11
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,800.0,2767.5312
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1656.0,2762.1838
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,500.0,2766.4
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1200.0,2765.465
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1400.0,2764.4464
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1255.0,2763.2914
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class B Common Stock,D,13889.0,0.0
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,500.0,2752.724
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1100.0,2757.8364
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2756.55
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,400.0,2755.36
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2754.13
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1300.0,2752.3338
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,500.0,2751.106
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2749.695
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2747.96
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1059.0,2759.1422
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,930.0,2760.2634
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,489.0,2761.0016
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1018.0,2731.531
2021-08-10,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2746.28
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,6.0,2718.01
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,35.0,2716.754
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,11.0,2715.01
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1104.0,2716.3025
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,800.0,2747.115
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,920.0,2746.3436
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,580.0,2744.9106
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2743.435
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1000.0,2742.244
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1101.0,2741.2048
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2739.0262
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,800.0,2739.0262
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,700.0,2737.87
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,507.0,2736.4719
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,400.0,2734.1275
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2732.13
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,1.0,2762.33
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2760.46
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2757.38
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2756.11
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2754.85
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2752.35
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,3.0,2749.905
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,4.0,2748.5125
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,6.0,2747.59
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,12.0,2746.37
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2745.2
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2743.1925
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,3.0,2741.97
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,8.0,2740.4943
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,5.0,2739.417
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2738.69
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,3.0,2737.6283
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,187.0,2732.7707
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,100.0,2728.15
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2723.5333
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,100.0,2725.05
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,600.0,2721.8233
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1100.0,2720.58
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,700.0,2718.4343
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,1100.0,2717.4309
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,700.0,2714.2271
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,300.0,2714.99
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,420.0,2712.9422
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,400.0,2710.12
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,385.0,2711.6946
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,147.0,2708.5679
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,D,153.0,2707.8644
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2765.86
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2764.4
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1000.0,2763.317
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,900.0,2762.1756
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,400.0,2760.845
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,1757.0,2759.9467
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,31.0,2758.15
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,500.0,2756.466
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,196.0,2755.0122
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2752.8
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2750.8
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,200.0,2749.425
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,400.0,2748.6475
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,100.0,2735.13
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,297.0,2731.1037
2021-08-09,GOOG,"BRIN, SERGEY","Director, 10% Owner",Class C Capital Stock,D,300.0,2730.2833
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2.0,2764.94
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,3.0,2764.49
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,4.0,2736.4575
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,8.0,2743.03
2021-08-09,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,8.0,2740.65
